gmina_name,date,value
Brójce,2020-01-01,7103.0
Budziszewice,2020-01-01,2102.0
Charsznica,2020-01-01,7290.0
Czarnocin,2020-01-01,4116.0
Czerniewice,2020-01-01,4918.0
Drzewica,2020-01-01,10003.0
Fałków,2020-01-01,4101.0
Gielniów,2020-01-01,4382.0
Głowaczów,2020-01-01,6816.0
Gorzkowice,2020-01-01,8367.0
Goszczyn,2020-01-01,2890.0
Gowarczów,2020-01-01,4477.0
Grabica,2020-01-01,6059.0
Grabów nad Pilicą,2020-01-01,4060.0
Inowłódz,2020-01-01,3698.0
Irządze,2020-01-01,2561.0
Kluczewsko,2020-01-01,5018.0
Klwów,2020-01-01,3193.0
Kobiele Wielkie,2020-01-01,4280.0
Kodrąb,2020-01-01,4398.0
Koluszki,2020-01-01,23081.0
Koniecpol,2020-01-01,9014.0
Końskie,2020-01-01,33618.0
Kozłów,2020-01-01,4480.0
Krasocin,2020-01-01,10296.0
Kroczyce,2020-01-01,6148.0
Lelów,2020-01-01,4676.0
Lubochnia,2020-01-01,7396.0
Łęki Szlacheckie,2020-01-01,3286.0
Łopuszno,2020-01-01,8834.0
Magnuszew,2020-01-01,6491.0
Masłowice,2020-01-01,3989.0
Mniów,2020-01-01,9232.0
Mniszków,2020-01-01,4718.0
Mogielnica,2020-01-01,8395.0
Moskorzew,2020-01-01,2602.0
Moszczenica,2020-01-01,12738.0
Niegowa,2020-01-01,5438.0
Nowe Miasto nad Pilicą,2020-01-01,7403.0
Nowosolna,2020-01-01,5439.0
Odrzywół,2020-01-01,3472.0
Ogrodzieniec,2020-01-01,9074.0
Opoczno,2020-01-01,32828.0
Paradyż,2020-01-01,4252.0
Pilica,2020-01-01,8266.0
Piotrków Trybunalski,2020-01-01,69274.0
Poświętne,2020-01-01,2986.0
Promna,2020-01-01,5524.0
Przedbórz,2020-01-01,6809.0
Przysucha,2020-01-01,11192.0
Radoszyce,2020-01-01,8423.0
Radzanów,2020-01-01,3811.0
Ręczno,2020-01-01,3408.0
Rokiciny,2020-01-01,6183.0
Rozprza,2020-01-01,12309.0
Ruda Maleniecka,2020-01-01,2969.0
Rusinów,2020-01-01,4136.0
Rzeczyca,2020-01-01,4487.0
Sadkowice,2020-01-01,5297.0
Secemin,2020-01-01,4668.0
Sławno,2020-01-01,7528.0
Słupia,2020-01-01,2539.0
Słupia Konecka,2020-01-01,3122.0
Smyków,2020-01-01,3709.0
Stąporków,2020-01-01,16004.0
Stromiec,2020-01-01,5524.0
Sulejów,2020-01-01,16646.0
Szczekociny,2020-01-01,7310.0
Tomaszów Mazowiecki miasto,2020-01-01,59608.0
Tomaszów Mazowiecki wiejski,2020-01-01,11153.0
Tuszyn,2020-01-01,12683.0
Ujazd,2020-01-01,7463.0
Warka,2020-01-01,19374.0
Wielgomłyny,2020-01-01,4432.0
Włodowice,2020-01-01,5230.0
Włoszczowa,2020-01-01,19030.0
Wola Krzysztoporska,2020-01-01,11940.0
Wolbórz,2020-01-01,7836.0
Wolbrom,2020-01-01,22430.0
Wyśmierzyce,2020-01-01,2697.0
Zagnańsk,2020-01-01,12541.0
Zawiercie,2020-01-01,47815.0
Żarnowiec,2020-01-01,4511.0
Żarnów,2020-01-01,5654.0
Żytno,2020-01-01,4911.0
Aleksandrów,2021-01-01,3204.0
Andrespol,2021-01-01,14539.0
Belsk Duży,2021-01-01,6287.0
Będków,2021-01-01,3163.0
Białaczów,2021-01-01,5592.0
Białobrzegi,2021-01-01,9848.0
Bliżyn,2021-01-01,7628.0
Błędów,2021-01-01,7118.0
Brójce,2021-01-01,7148.0
Budziszewice,2021-01-01,2098.0
Charsznica,2021-01-01,7213.0
Czarnocin,2021-01-01,4096.0
Czerniewice,2021-01-01,4888.0
Drzewica,2021-01-01,9928.0
Fałków,2021-01-01,4041.0
Gielniów,2021-01-01,4323.0
Głowaczów,2021-01-01,6767.0
Gorzkowice,2021-01-01,8290.0
Goszczyn,2021-01-01,2875.0
Gowarczów,2021-01-01,4463.0
Grabica,2021-01-01,6047.0
Grabów nad Pilicą,2021-01-01,4044.0
Inowłódz,2021-01-01,3660.0
Irządze,2021-01-01,2529.0
Kluczewsko,2021-01-01,4973.0
Klwów,2021-01-01,3145.0
Kobiele Wielkie,2021-01-01,4283.0
Kodrąb,2021-01-01,4359.0
Koluszki,2021-01-01,23048.0
Koniecpol,2021-01-01,8866.0
Końskie,2021-01-01,33204.0
Kozłów,2021-01-01,4453.0
Krasocin,2021-01-01,10270.0
Kroczyce,2021-01-01,6115.0
Lelów,2021-01-01,4632.0
Lubochnia,2021-01-01,7320.0
Łęki Szlacheckie,2021-01-01,3237.0
Łopuszno,2021-01-01,8787.0
Magnuszew,2021-01-01,6473.0
Masłowice,2021-01-01,3956.0
Mniów,2021-01-01,9156.0
Mniszków,2021-01-01,4708.0
Mogielnica,2021-01-01,8300.0
Moskorzew,2021-01-01,2584.0
Moszczenica,2021-01-01,12643.0
Niegowa,2021-01-01,5416.0
Nowe Miasto nad Pilicą,2021-01-01,7294.0
Nowosolna,2021-01-01,5533.0
Odrzywół,2021-01-01,3426.0
Ogrodzieniec,2021-01-01,8962.0
Opoczno,2021-01-01,32438.0
Paradyż,2021-01-01,4241.0
Pilica,2021-01-01,8176.0
Piotrków Trybunalski,2021-01-01,68270.0
Poświętne,2021-01-01,2956.0
Promna,2021-01-01,5487.0
Przedbórz,2021-01-01,6709.0
Przysucha,2021-01-01,11117.0
Radoszyce,2021-01-01,8307.0
Radzanów,2021-01-01,3784.0
Ręczno,2021-01-01,3381.0
Rokiciny,2021-01-01,6159.0
Rozprza,2021-01-01,12235.0
Ruda Maleniecka,2021-01-01,2908.0
Rusinów,2021-01-01,4070.0
Rzeczyca,2021-01-01,4448.0
Sadkowice,2021-01-01,5202.0
Secemin,2021-01-01,4620.0
Sławno,2021-01-01,7510.0
Słupia,2021-01-01,2502.0
Słupia Konecka,2021-01-01,3064.0
Smyków,2021-01-01,3688.0
Stąporków,2021-01-01,15721.0
Stromiec,2021-01-01,5447.0
Sulejów,2021-01-01,16571.0
Szczekociny,2021-01-01,7184.0
Tomaszów Mazowiecki miasto,2021-01-01,58796.0
Tomaszów Mazowiecki wiejski,2021-01-01,11215.0
Tuszyn,2021-01-01,12637.0
Ujazd,2021-01-01,7382.0
Warka,2021-01-01,19335.0
Wielgomłyny,2021-01-01,4386.0
Włodowice,2021-01-01,5167.0
Włoszczowa,2021-01-01,18882.0
Wola Krzysztoporska,2021-01-01,11930.0
Wolbórz,2021-01-01,7843.0
Wolbrom,2021-01-01,22220.0
Wyśmierzyce,2021-01-01,2687.0
Zagnańsk,2021-01-01,12380.0
Zawiercie,2021-01-01,47220.0
Żarnowiec,2021-01-01,4474.0
Żarnów,2021-01-01,5587.0
Żytno,2021-01-01,4849.0
Aleksandrów,2022-01-01,
Andrespol,2022-01-01,
Belsk Duży,2022-01-01,
Będków,2022-01-01,
Białaczów,2022-01-01,
Białobrzegi,2022-01-01,
Bliżyn,2022-01-01,
Błędów,2022-01-01,
Brójce,2022-01-01,
Budziszewice,2022-01-01,
Charsznica,2022-01-01,
Czarnocin,2022-01-01,
Czerniewice,2022-01-01,
Drzewica,2022-01-01,
Fałków,2022-01-01,
Gielniów,2022-01-01,
Głowaczów,2022-01-01,
Gorzkowice,2022-01-01,
Goszczyn,2022-01-01,
Gowarczów,2022-01-01,
Grabica,2022-01-01,
Grabów nad Pilicą,2022-01-01,
Inowłódz,2022-01-01,
Irządze,2022-01-01,
Kluczewsko,2022-01-01,
Klwów,2022-01-01,
Kobiele Wielkie,2022-01-01,
Kodrąb,2022-01-01,
Koluszki,2022-01-01,
Koniecpol,2022-01-01,
Końskie,2022-01-01,
Kozłów,2022-01-01,
Krasocin,2022-01-01,
Kroczyce,2022-01-01,
Lelów,2022-01-01,
Lubochnia,2022-01-01,
Łęki Szlacheckie,2022-01-01,
Łopuszno,2022-01-01,
Magnuszew,2022-01-01,
Masłowice,2022-01-01,
Mniów,2022-01-01,
Mniszków,2022-01-01,
Mogielnica,2022-01-01,
Moskorzew,2022-01-01,
Moszczenica,2022-01-01,
Niegowa,2022-01-01,
Nowe Miasto nad Pilicą,2022-01-01,
Nowosolna,2022-01-01,
Odrzywół,2022-01-01,
Ogrodzieniec,2022-01-01,
Opoczno,2022-01-01,
Paradyż,2022-01-01,
Pilica,2022-01-01,
Piotrków Trybunalski,2022-01-01,
Poświętne,2022-01-01,
Promna,2022-01-01,
Przedbórz,2022-01-01,
Przysucha,2022-01-01,
Radoszyce,2022-01-01,
Radzanów,2022-01-01,
Ręczno,2022-01-01,
Rokiciny,2022-01-01,
Rozprza,2022-01-01,
Ruda Maleniecka,2022-01-01,
Rusinów,2022-01-01,
Rzeczyca,2022-01-01,
Sadkowice,2022-01-01,
Secemin,2022-01-01,
Sławno,2022-01-01,
Słupia,2022-01-01,
Słupia Konecka,2022-01-01,
Smyków,2022-01-01,
Stąporków,2022-01-01,
Stromiec,2022-01-01,
Sulejów,2022-01-01,
Szczekociny,2022-01-01,
Tomaszów Mazowiecki miasto,2022-01-01,
Tomaszów Mazowiecki wiejski,2022-01-01,
Tuszyn,2022-01-01,
Ujazd,2022-01-01,
Warka,2022-01-01,
Wielgomłyny,2022-01-01,
Włodowice,2022-01-01,
Włoszczowa,2022-01-01,
Wola Krzysztoporska,2022-01-01,
Wolbórz,2022-01-01,
Wolbrom,2022-01-01,
Wyśmierzyce,2022-01-01,
Zagnańsk,2022-01-01,
Zawiercie,2022-01-01,
Żarnowiec,2022-01-01,
Żarnów,2022-01-01,
Żytno,2022-01-01,
