gmina_name,date,value
Rokiciny,2021-01-01,342
Rozprza,2021-01-01,"1133,91"
Ruda Maleniecka,2021-01-01,"1901,05"
Rusinów,2021-01-01,"2528,47"
Rzeczyca,2021-01-01,"426,1"
Sadkowice,2021-01-01,"337,96"
Secemin,2021-01-01,"3375,64"
Sławno,2021-01-01,"1167,31"
Słupia,2021-01-01,"479,54"
Słupia Konecka,2021-01-01,"1337,12"
Smyków,2021-01-01,"819,35"
Stąporków,2021-01-01,"5228,76"
Stromiec,2021-01-01,"1293,85"
Sulejów,2021-01-01,"1894,33"
Szczekociny,2021-01-01,1108
Tomaszów Mazowiecki miasto,2021-01-01,"129,71"
Tomaszów Mazowiecki wiejski,2021-01-01,"514,74"
Tuszyn,2021-01-01,"828,1"
Ujazd,2021-01-01,"610,8"
Warka,2021-01-01,"928,83"
Wielgomłyny,2021-01-01,"711,5"
Włodowice,2021-01-01,"1203,07"
Włoszczowa,2021-01-01,"3554,48"
Wola Krzysztoporska,2021-01-01,1018
Wolbórz,2021-01-01,714
Wolbrom,2021-01-01,"745,47"
Wyśmierzyce,2021-01-01,"2151,52"
Zagnańsk,2021-01-01,"395,89"
Zawiercie,2021-01-01,1017
Żarnowiec,2021-01-01,558
Żarnów,2021-01-01,"1584,9"
Żytno,2021-01-01,"1810,8"
Aleksandrów,2022-01-01,
Andrespol,2022-01-01,
Belsk Duży,2022-01-01,
Będków,2022-01-01,
Białaczów,2022-01-01,
Białobrzegi,2022-01-01,
Bliżyn,2022-01-01,
Błędów,2022-01-01,
Brójce,2022-01-01,
Budziszewice,2022-01-01,
Charsznica,2022-01-01,
Czarnocin,2022-01-01,
Czerniewice,2022-01-01,
Drzewica,2022-01-01,
Fałków,2022-01-01,
Gielniów,2022-01-01,
Głowaczów,2022-01-01,
Gorzkowice,2022-01-01,
Goszczyn,2022-01-01,
Gowarczów,2022-01-01,
Grabica,2022-01-01,
Grabów nad Pilicą,2022-01-01,
Inowłódz,2022-01-01,
Irządze,2022-01-01,
Kluczewsko,2022-01-01,
Klwów,2022-01-01,
Kobiele Wielkie,2022-01-01,
Kodrąb,2022-01-01,
Koluszki,2022-01-01,
Koniecpol,2022-01-01,
Końskie,2022-01-01,
Kozłów,2022-01-01,
Krasocin,2022-01-01,
Kroczyce,2022-01-01,
Lelów,2022-01-01,
Lubochnia,2022-01-01,
Łęki Szlacheckie,2022-01-01,
Łopuszno,2022-01-01,
Magnuszew,2022-01-01,
Masłowice,2022-01-01,
Mniów,2022-01-01,
Mniszków,2022-01-01,
Mogielnica,2022-01-01,
Moskorzew,2022-01-01,
Moszczenica,2022-01-01,
Niegowa,2022-01-01,
Nowe Miasto nad Pilicą,2022-01-01,
Nowosolna,2022-01-01,
Odrzywół,2022-01-01,
Ogrodzieniec,2022-01-01,
Opoczno,2022-01-01,
Paradyż,2022-01-01,
Pilica,2022-01-01,
Piotrków Trybunalski,2022-01-01,
Poświętne,2022-01-01,
Promna,2022-01-01,
Przedbórz,2022-01-01,
Przysucha,2022-01-01,
Radoszyce,2022-01-01,
Radzanów,2022-01-01,
Ręczno,2022-01-01,
Rokiciny,2022-01-01,
Rozprza,2022-01-01,
Ruda Maleniecka,2022-01-01,
Rusinów,2022-01-01,
Rzeczyca,2022-01-01,
Sadkowice,2022-01-01,
Secemin,2022-01-01,
Sławno,2022-01-01,
Słupia,2022-01-01,
Słupia Konecka,2022-01-01,
Smyków,2022-01-01,
Stąporków,2022-01-01,
Stromiec,2022-01-01,
Sulejów,2022-01-01,
Szczekociny,2022-01-01,
Tomaszów Mazowiecki miasto,2022-01-01,
Tomaszów Mazowiecki wiejski,2022-01-01,
Tuszyn,2022-01-01,
Ujazd,2022-01-01,
Warka,2022-01-01,
Wielgomłyny,2022-01-01,
Włodowice,2022-01-01,
Włoszczowa,2022-01-01,
Wola Krzysztoporska,2022-01-01,
Wolbórz,2022-01-01,
Wolbrom,2022-01-01,
Wyśmierzyce,2022-01-01,
Zagnańsk,2022-01-01,
Zawiercie,2022-01-01,
Żarnowiec,2022-01-01,
Żarnów,2022-01-01,
Żytno,2022-01-01,
