gmina_name,date,value
Warka,2014-01-01,
Wielgomłyny,2014-01-01,
Włodowice,2014-01-01,
Włoszczowa,2014-01-01,
Wola Krzysztoporska,2014-01-01,
Wolbórz,2014-01-01,
Wolbrom,2014-01-01,
Wyśmierzyce,2014-01-01,
Zagnańsk,2014-01-01,
Zawiercie,2014-01-01,
Żarnowiec,2014-01-01,
Żarnów,2014-01-01,
Żytno,2014-01-01,
Aleksandrów,2015-01-01,
Andrespol,2015-01-01,
Belsk Duży,2015-01-01,
Będków,2015-01-01,
Białaczów,2015-01-01,
Białobrzegi,2015-01-01,
Bliżyn,2015-01-01,
Błędów,2015-01-01,
Brójce,2015-01-01,
Budziszewice,2015-01-01,
Charsznica,2015-01-01,
Czarnocin,2015-01-01,
Czerniewice,2015-01-01,
Drzewica,2015-01-01,
Fałków,2015-01-01,
Gielniów,2015-01-01,
Głowaczów,2015-01-01,
Gorzkowice,2015-01-01,
Goszczyn,2015-01-01,
Gowarczów,2015-01-01,
Grabica,2015-01-01,
Grabów nad Pilicą,2015-01-01,
Inowłódz,2015-01-01,
Irządze,2015-01-01,
Kluczewsko,2015-01-01,
Klwów,2015-01-01,
Kobiele Wielkie,2015-01-01,
Kodrąb,2015-01-01,
Koluszki,2015-01-01,
Koniecpol,2015-01-01,
Końskie,2015-01-01,
Kozłów,2015-01-01,
Krasocin,2015-01-01,
Kroczyce,2015-01-01,
Lelów,2015-01-01,
Lubochnia,2015-01-01,
Łęki Szlacheckie,2015-01-01,
Łopuszno,2015-01-01,
Magnuszew,2015-01-01,
Masłowice,2015-01-01,
Mniów,2015-01-01,
Mniszków,2015-01-01,
Mogielnica,2015-01-01,
Moskorzew,2015-01-01,
Moszczenica,2015-01-01,
Niegowa,2015-01-01,
Nowe Miasto nad Pilicą,2015-01-01,
Nowosolna,2015-01-01,
Odrzywół,2015-01-01,
Ogrodzieniec,2015-01-01,
Opoczno,2015-01-01,
Paradyż,2015-01-01,
Pilica,2015-01-01,
Piotrków Trybunalski,2015-01-01,
Poświętne,2015-01-01,
Promna,2015-01-01,
Przedbórz,2015-01-01,
Przysucha,2015-01-01,
Radoszyce,2015-01-01,
Radzanów,2015-01-01,
Ręczno,2015-01-01,
Rokiciny,2015-01-01,
Rozprza,2015-01-01,
Ruda Maleniecka,2015-01-01,
Rusinów,2015-01-01,
Rzeczyca,2015-01-01,
Sadkowice,2015-01-01,
Secemin,2015-01-01,
Sławno,2015-01-01,
Słupia,2015-01-01,
Słupia Konecka,2015-01-01,
Smyków,2015-01-01,
Stąporków,2015-01-01,
Stromiec,2015-01-01,
Sulejów,2015-01-01,
Szczekociny,2015-01-01,
Tomaszów Mazowiecki miasto,2015-01-01,
Tomaszów Mazowiecki wiejski,2015-01-01,
Tuszyn,2015-01-01,
Ujazd,2015-01-01,
Warka,2015-01-01,
Wielgomłyny,2015-01-01,
Włodowice,2015-01-01,
Włoszczowa,2015-01-01,
Wola Krzysztoporska,2015-01-01,
Wolbórz,2015-01-01,
Wolbrom,2015-01-01,
Wyśmierzyce,2015-01-01,
Zagnańsk,2015-01-01,
Zawiercie,2015-01-01,
Żarnowiec,2015-01-01,
Żarnów,2015-01-01,
Żytno,2015-01-01,
Aleksandrów,2016-01-01,
Andrespol,2016-01-01,
Belsk Duży,2016-01-01,
Będków,2016-01-01,
Białaczów,2016-01-01,
Białobrzegi,2016-01-01,
Bliżyn,2016-01-01,
Błędów,2016-01-01,
Brójce,2016-01-01,
Budziszewice,2016-01-01,
Charsznica,2016-01-01,
Czarnocin,2016-01-01,
Czerniewice,2016-01-01,
Drzewica,2016-01-01,
Fałków,2016-01-01,
Gielniów,2016-01-01,
Głowaczów,2016-01-01,
Gorzkowice,2016-01-01,
Goszczyn,2016-01-01,
Gowarczów,2016-01-01,
Grabica,2016-01-01,
Grabów nad Pilicą,2016-01-01,
Inowłódz,2016-01-01,
Irządze,2016-01-01,
Kluczewsko,2016-01-01,
Klwów,2016-01-01,
Kobiele Wielkie,2016-01-01,
Kodrąb,2016-01-01,
Koluszki,2016-01-01,
Koniecpol,2016-01-01,
Końskie,2016-01-01,
Kozłów,2016-01-01,
Krasocin,2016-01-01,
Kroczyce,2016-01-01,
Lelów,2016-01-01,
Lubochnia,2016-01-01,
Łęki Szlacheckie,2016-01-01,
Łopuszno,2016-01-01,
Magnuszew,2016-01-01,
Masłowice,2016-01-01,
Mniów,2016-01-01,
Mniszków,2016-01-01,
Mogielnica,2016-01-01,
Moskorzew,2016-01-01,
Moszczenica,2016-01-01,
Niegowa,2016-01-01,
Nowe Miasto nad Pilicą,2016-01-01,
Nowosolna,2016-01-01,
Odrzywół,2016-01-01,
Ogrodzieniec,2016-01-01,
Opoczno,2016-01-01,
Paradyż,2016-01-01,
Pilica,2016-01-01,
Piotrków Trybunalski,2016-01-01,
Poświętne,2016-01-01,
Promna,2016-01-01,
Przedbórz,2016-01-01,
Przysucha,2016-01-01,
Radoszyce,2016-01-01,
Radzanów,2016-01-01,
Ręczno,2016-01-01,
Rokiciny,2016-01-01,
Rozprza,2016-01-01,
Ruda Maleniecka,2016-01-01,
Rusinów,2016-01-01,
Rzeczyca,2016-01-01,
Sadkowice,2016-01-01,
Secemin,2016-01-01,
Sławno,2016-01-01,
Słupia,2016-01-01,
Słupia Konecka,2016-01-01,
Smyków,2016-01-01,
Stąporków,2016-01-01,
Stromiec,2016-01-01,
Sulejów,2016-01-01,
Szczekociny,2016-01-01,
Tomaszów Mazowiecki miasto,2016-01-01,
Tomaszów Mazowiecki wiejski,2016-01-01,
Tuszyn,2016-01-01,
Ujazd,2016-01-01,
Warka,2016-01-01,
Wielgomłyny,2016-01-01,
Włodowice,2016-01-01,
Włoszczowa,2016-01-01,
Wola Krzysztoporska,2016-01-01,
Wolbórz,2016-01-01,
Wolbrom,2016-01-01,
Wyśmierzyce,2016-01-01,
Zagnańsk,2016-01-01,
Zawiercie,2016-01-01,
Żarnowiec,2016-01-01,
Żarnów,2016-01-01,
Żytno,2016-01-01,
Aleksandrów,2017-01-01,
Andrespol,2017-01-01,
Belsk Duży,2017-01-01,
Będków,2017-01-01,
Białaczów,2017-01-01,
Białobrzegi,2017-01-01,
Bliżyn,2017-01-01,
Błędów,2017-01-01,
Brójce,2017-01-01,
Budziszewice,2017-01-01,
Charsznica,2017-01-01,
Czarnocin,2017-01-01,
Czerniewice,2017-01-01,
Drzewica,2017-01-01,
Fałków,2017-01-01,
Gielniów,2017-01-01,
Głowaczów,2017-01-01,
Gorzkowice,2017-01-01,
Goszczyn,2017-01-01,
Gowarczów,2017-01-01,
Grabica,2017-01-01,
Grabów nad Pilicą,2017-01-01,
Inowłódz,2017-01-01,
Irządze,2017-01-01,
Kluczewsko,2017-01-01,
Klwów,2017-01-01,
Kobiele Wielkie,2017-01-01,
Kodrąb,2017-01-01,
Koluszki,2017-01-01,
Koniecpol,2017-01-01,
Końskie,2017-01-01,
Kozłów,2017-01-01,
Krasocin,2017-01-01,
Kroczyce,2017-01-01,
Lelów,2017-01-01,
Lubochnia,2017-01-01,
Łęki Szlacheckie,2017-01-01,
Łopuszno,2017-01-01,
Magnuszew,2017-01-01,
Masłowice,2017-01-01,
Mniów,2017-01-01,
Mniszków,2017-01-01,
Mogielnica,2017-01-01,
Moskorzew,2017-01-01,
Moszczenica,2017-01-01,
Niegowa,2017-01-01,
Nowe Miasto nad Pilicą,2017-01-01,
Nowosolna,2017-01-01,
Odrzywół,2017-01-01,
Ogrodzieniec,2017-01-01,
Opoczno,2017-01-01,
Paradyż,2017-01-01,
Pilica,2017-01-01,
Piotrków Trybunalski,2017-01-01,
Poświętne,2017-01-01,
Promna,2017-01-01,
Przedbórz,2017-01-01,
Przysucha,2017-01-01,
Radoszyce,2017-01-01,
Radzanów,2017-01-01,
Ręczno,2017-01-01,
Rokiciny,2017-01-01,
Rozprza,2017-01-01,
Ruda Maleniecka,2017-01-01,
Rusinów,2017-01-01,
Rzeczyca,2017-01-01,
Sadkowice,2017-01-01,
Secemin,2017-01-01,
Sławno,2017-01-01,
Słupia,2017-01-01,
Słupia Konecka,2017-01-01,
Smyków,2017-01-01,
Stąporków,2017-01-01,
Stromiec,2017-01-01,
Sulejów,2017-01-01,
Szczekociny,2017-01-01,
Tomaszów Mazowiecki miasto,2017-01-01,
Tomaszów Mazowiecki wiejski,2017-01-01,
Tuszyn,2017-01-01,
Ujazd,2017-01-01,
Warka,2017-01-01,
Wielgomłyny,2017-01-01,
Włodowice,2017-01-01,
Włoszczowa,2017-01-01,
Wola Krzysztoporska,2017-01-01,
Wolbórz,2017-01-01,
Wolbrom,2017-01-01,
Wyśmierzyce,2017-01-01,
Zagnańsk,2017-01-01,
Zawiercie,2017-01-01,
Żarnowiec,2017-01-01,
Żarnów,2017-01-01,
Żytno,2017-01-01,
Aleksandrów,2018-01-01,
Andrespol,2018-01-01,
Belsk Duży,2018-01-01,
Będków,2018-01-01,
Białaczów,2018-01-01,
Białobrzegi,2018-01-01,
Bliżyn,2018-01-01,
Błędów,2018-01-01,
Brójce,2018-01-01,
Budziszewice,2018-01-01,
Charsznica,2018-01-01,
Czarnocin,2018-01-01,
Czerniewice,2018-01-01,
Drzewica,2018-01-01,
Fałków,2018-01-01,
Gielniów,2018-01-01,
Głowaczów,2018-01-01,
Gorzkowice,2018-01-01,
Goszczyn,2018-01-01,
Gowarczów,2018-01-01,
Grabica,2018-01-01,
Grabów nad Pilicą,2018-01-01,
Inowłódz,2018-01-01,
Irządze,2018-01-01,
Kluczewsko,2018-01-01,
Klwów,2018-01-01,
Kobiele Wielkie,2018-01-01,
Kodrąb,2018-01-01,
Koluszki,2018-01-01,
Koniecpol,2018-01-01,
Końskie,2018-01-01,
Kozłów,2018-01-01,
Krasocin,2018-01-01,
Kroczyce,2018-01-01,
Lelów,2018-01-01,
Lubochnia,2018-01-01,
Łęki Szlacheckie,2018-01-01,
Łopuszno,2018-01-01,
Magnuszew,2018-01-01,
Masłowice,2018-01-01,
Mniów,2018-01-01,
Mniszków,2018-01-01,
Mogielnica,2018-01-01,
Moskorzew,2018-01-01,
Moszczenica,2018-01-01,
Niegowa,2018-01-01,
Nowe Miasto nad Pilicą,2018-01-01,
Nowosolna,2018-01-01,
Odrzywół,2018-01-01,
Ogrodzieniec,2018-01-01,
Opoczno,2018-01-01,
Paradyż,2018-01-01,
Pilica,2018-01-01,
Piotrków Trybunalski,2018-01-01,
Poświętne,2018-01-01,
Promna,2018-01-01,
Przedbórz,2018-01-01,
Przysucha,2018-01-01,
Radoszyce,2018-01-01,
Radzanów,2018-01-01,
Ręczno,2018-01-01,
Rokiciny,2018-01-01,
Rozprza,2018-01-01,
Ruda Maleniecka,2018-01-01,
Rusinów,2018-01-01,
Rzeczyca,2018-01-01,
Sadkowice,2018-01-01,
Secemin,2018-01-01,
Sławno,2018-01-01,
Słupia,2018-01-01,
Słupia Konecka,2018-01-01,
Smyków,2018-01-01,
Stąporków,2018-01-01,
Stromiec,2018-01-01,
Sulejów,2018-01-01,
Szczekociny,2018-01-01,
Tomaszów Mazowiecki miasto,2018-01-01,
Tomaszów Mazowiecki wiejski,2018-01-01,
Tuszyn,2018-01-01,
Ujazd,2018-01-01,
Warka,2018-01-01,
Wielgomłyny,2018-01-01,
Włodowice,2018-01-01,
Włoszczowa,2018-01-01,
Wola Krzysztoporska,2018-01-01,
Wolbórz,2018-01-01,
Wolbrom,2018-01-01,
Wyśmierzyce,2018-01-01,
Zagnańsk,2018-01-01,
Zawiercie,2018-01-01,
Żarnowiec,2018-01-01,
Żarnów,2018-01-01,
Żytno,2018-01-01,
Aleksandrów,2019-01-01,
Andrespol,2019-01-01,
Belsk Duży,2019-01-01,
Będków,2019-01-01,
Białaczów,2019-01-01,
Białobrzegi,2019-01-01,
Bliżyn,2019-01-01,
Błędów,2019-01-01,
Brójce,2019-01-01,
Budziszewice,2019-01-01,
Charsznica,2019-01-01,
Czarnocin,2019-01-01,
Czerniewice,2019-01-01,
Drzewica,2019-01-01,
Fałków,2019-01-01,
Gielniów,2019-01-01,
Głowaczów,2019-01-01,
Gorzkowice,2019-01-01,
Goszczyn,2019-01-01,
Gowarczów,2019-01-01,
Grabica,2019-01-01,
Grabów nad Pilicą,2019-01-01,
Inowłódz,2019-01-01,
Irządze,2019-01-01,
Kluczewsko,2019-01-01,
Klwów,2019-01-01,
Kobiele Wielkie,2019-01-01,
Kodrąb,2019-01-01,
Koluszki,2019-01-01,
Koniecpol,2019-01-01,
Końskie,2019-01-01,
Kozłów,2019-01-01,
Krasocin,2019-01-01,
Kroczyce,2019-01-01,
Lelów,2019-01-01,
Lubochnia,2019-01-01,
Łęki Szlacheckie,2019-01-01,
Łopuszno,2019-01-01,
Magnuszew,2019-01-01,
Masłowice,2019-01-01,
Mniów,2019-01-01,
Mniszków,2019-01-01,
Mogielnica,2019-01-01,
Moskorzew,2019-01-01,
Moszczenica,2019-01-01,
Niegowa,2019-01-01,
Nowe Miasto nad Pilicą,2019-01-01,
Nowosolna,2019-01-01,
Odrzywół,2019-01-01,
Ogrodzieniec,2019-01-01,
Opoczno,2019-01-01,
Paradyż,2019-01-01,
Pilica,2019-01-01,
Piotrków Trybunalski,2019-01-01,
Poświętne,2019-01-01,
Promna,2019-01-01,
Przedbórz,2019-01-01,
Przysucha,2019-01-01,
Radoszyce,2019-01-01,
Radzanów,2019-01-01,
Ręczno,2019-01-01,
Rokiciny,2019-01-01,
Rozprza,2019-01-01,
Ruda Maleniecka,2019-01-01,
Rusinów,2019-01-01,
Rzeczyca,2019-01-01,
Sadkowice,2019-01-01,
Secemin,2019-01-01,
Sławno,2019-01-01,
Słupia,2019-01-01,
Słupia Konecka,2019-01-01,
Smyków,2019-01-01,
Stąporków,2019-01-01,
Stromiec,2019-01-01,
Sulejów,2019-01-01,
Szczekociny,2019-01-01,
Tomaszów Mazowiecki miasto,2019-01-01,
Tomaszów Mazowiecki wiejski,2019-01-01,
Tuszyn,2019-01-01,
Ujazd,2019-01-01,
Warka,2019-01-01,
Wielgomłyny,2019-01-01,
Włodowice,2019-01-01,
Włoszczowa,2019-01-01,
Wola Krzysztoporska,2019-01-01,
Wolbórz,2019-01-01,
Wolbrom,2019-01-01,
Wyśmierzyce,2019-01-01,
Zagnańsk,2019-01-01,
Zawiercie,2019-01-01,
Żarnowiec,2019-01-01,
Żarnów,2019-01-01,
Żytno,2019-01-01,
Aleksandrów,2020-01-01,
Andrespol,2020-01-01,
Belsk Duży,2020-01-01,
Będków,2020-01-01,
Białaczów,2020-01-01,
Białobrzegi,2020-01-01,
Bliżyn,2020-01-01,
Błędów,2020-01-01,
Brójce,2020-01-01,
Budziszewice,2020-01-01,
Charsznica,2020-01-01,
Czarnocin,2020-01-01,
Czerniewice,2020-01-01,
Drzewica,2020-01-01,
Fałków,2020-01-01,
Gielniów,2020-01-01,
Głowaczów,2020-01-01,
Gorzkowice,2020-01-01,
Goszczyn,2020-01-01,
Gowarczów,2020-01-01,
Grabica,2020-01-01,
Grabów nad Pilicą,2020-01-01,
Inowłódz,2020-01-01,
Irządze,2020-01-01,
Kluczewsko,2020-01-01,
Klwów,2020-01-01,
Kobiele Wielkie,2020-01-01,
Kodrąb,2020-01-01,
Koluszki,2020-01-01,
Koniecpol,2020-01-01,
Końskie,2020-01-01,
Kozłów,2020-01-01,
Krasocin,2020-01-01,
Kroczyce,2020-01-01,
Lelów,2020-01-01,
Lubochnia,2020-01-01,
Łęki Szlacheckie,2020-01-01,
Łopuszno,2020-01-01,
Magnuszew,2020-01-01,
Masłowice,2020-01-01,
Mniów,2020-01-01,
Mniszków,2020-01-01,
Mogielnica,2020-01-01,
Moskorzew,2020-01-01,
Moszczenica,2020-01-01,
Niegowa,2020-01-01,
Nowe Miasto nad Pilicą,2020-01-01,
Nowosolna,2020-01-01,
Odrzywół,2020-01-01,
Ogrodzieniec,2020-01-01,
Opoczno,2020-01-01,
Paradyż,2020-01-01,
Pilica,2020-01-01,
Piotrków Trybunalski,2020-01-01,
Poświętne,2020-01-01,
Promna,2020-01-01,
Przedbórz,2020-01-01,
Przysucha,2020-01-01,
Radoszyce,2020-01-01,
Radzanów,2020-01-01,
Ręczno,2020-01-01,
Rokiciny,2020-01-01,
Rozprza,2020-01-01,
Ruda Maleniecka,2020-01-01,
Rusinów,2020-01-01,
Rzeczyca,2020-01-01,
Sadkowice,2020-01-01,
Secemin,2020-01-01,
Sławno,2020-01-01,
Słupia,2020-01-01,
Słupia Konecka,2020-01-01,
Smyków,2020-01-01,
Stąporków,2020-01-01,
Stromiec,2020-01-01,
Sulejów,2020-01-01,
Szczekociny,2020-01-01,
Tomaszów Mazowiecki miasto,2020-01-01,
Tomaszów Mazowiecki wiejski,2020-01-01,
Tuszyn,2020-01-01,
Ujazd,2020-01-01,
Warka,2020-01-01,
Wielgomłyny,2020-01-01,
Włodowice,2020-01-01,
Włoszczowa,2020-01-01,
Wola Krzysztoporska,2020-01-01,
Wolbórz,2020-01-01,
Wolbrom,2020-01-01,
Wyśmierzyce,2020-01-01,
Zagnańsk,2020-01-01,
Zawiercie,2020-01-01,
Żarnowiec,2020-01-01,
Żarnów,2020-01-01,
Żytno,2020-01-01,
Aleksandrów,2021-01-01,
Andrespol,2021-01-01,
Belsk Duży,2021-01-01,
Będków,2021-01-01,
Białaczów,2021-01-01,
Białobrzegi,2021-01-01,
Bliżyn,2021-01-01,
Błędów,2021-01-01,
Brójce,2021-01-01,
Budziszewice,2021-01-01,
Charsznica,2021-01-01,
Czarnocin,2021-01-01,
Czerniewice,2021-01-01,
Drzewica,2021-01-01,
Fałków,2021-01-01,
Gielniów,2021-01-01,
Głowaczów,2021-01-01,
Gorzkowice,2021-01-01,
Goszczyn,2021-01-01,
Gowarczów,2021-01-01,
Grabica,2021-01-01,
Grabów nad Pilicą,2021-01-01,
Inowłódz,2021-01-01,
Irządze,2021-01-01,
Kluczewsko,2021-01-01,
Klwów,2021-01-01,
Kobiele Wielkie,2021-01-01,
Kodrąb,2021-01-01,
Koluszki,2021-01-01,
Koniecpol,2021-01-01,
Końskie,2021-01-01,
Kozłów,2021-01-01,
Krasocin,2021-01-01,
Kroczyce,2021-01-01,
Lelów,2021-01-01,
Lubochnia,2021-01-01,
Łęki Szlacheckie,2021-01-01,
Łopuszno,2021-01-01,
Magnuszew,2021-01-01,
Masłowice,2021-01-01,
Mniów,2021-01-01,
Mniszków,2021-01-01,
Mogielnica,2021-01-01,
Moskorzew,2021-01-01,
Moszczenica,2021-01-01,
Niegowa,2021-01-01,
Nowe Miasto nad Pilicą,2021-01-01,
Nowosolna,2021-01-01,
Odrzywół,2021-01-01,
Ogrodzieniec,2021-01-01,
Opoczno,2021-01-01,
Paradyż,2021-01-01,
Pilica,2021-01-01,
Piotrków Trybunalski,2021-01-01,
Poświętne,2021-01-01,
Promna,2021-01-01,
Przedbórz,2021-01-01,
Przysucha,2021-01-01,
Radoszyce,2021-01-01,
Radzanów,2021-01-01,
Ręczno,2021-01-01,
Rokiciny,2021-01-01,
Rozprza,2021-01-01,
Ruda Maleniecka,2021-01-01,
Rusinów,2021-01-01,
Rzeczyca,2021-01-01,
Sadkowice,2021-01-01,
Secemin,2021-01-01,
Sławno,2021-01-01,
Słupia,2021-01-01,
Słupia Konecka,2021-01-01,
Smyków,2021-01-01,
Stąporków,2021-01-01,
Stromiec,2021-01-01,
Sulejów,2021-01-01,
Szczekociny,2021-01-01,
Tomaszów Mazowiecki miasto,2021-01-01,
Tomaszów Mazowiecki wiejski,2021-01-01,
Tuszyn,2021-01-01,
Ujazd,2021-01-01,
Warka,2021-01-01,
Wielgomłyny,2021-01-01,
Włodowice,2021-01-01,
Włoszczowa,2021-01-01,
Wola Krzysztoporska,2021-01-01,
Wolbórz,2021-01-01,
Wolbrom,2021-01-01,
Wyśmierzyce,2021-01-01,
Zagnańsk,2021-01-01,
Zawiercie,2021-01-01,
Żarnowiec,2021-01-01,
Żarnów,2021-01-01,
Żytno,2021-01-01,
Aleksandrów,2022-01-01,1.0
Andrespol,2022-01-01,1.0
Belsk Duży,2022-01-01,1.0
Będków,2022-01-01,0.0
Białaczów,2022-01-01,1.0
Białobrzegi,2022-01-01,1.0
Bliżyn,2022-01-01,1.0
Błędów,2022-01-01,0.0
Brójce,2022-01-01,1.0
Budziszewice,2022-01-01,1.0
Charsznica,2022-01-01,1.0
Czarnocin,2022-01-01,0.0
Czerniewice,2022-01-01,1.0
Drzewica,2022-01-01,1.0
Fałków,2022-01-01,1.0
Gielniów,2022-01-01,1.0
Głowaczów,2022-01-01,1.0
Gorzkowice,2022-01-01,1.0
Goszczyn,2022-01-01,1.0
Gowarczów,2022-01-01,1.0
Grabica,2022-01-01,1.0
Grabów nad Pilicą,2022-01-01,1.0
Inowłódz,2022-01-01,1.0
Irządze,2022-01-01,0.0
Kluczewsko,2022-01-01,1.0
Klwów,2022-01-01,0.0
Kobiele Wielkie,2022-01-01,0.0
Kodrąb,2022-01-01,1.0
Koluszki,2022-01-01,1.0
Koniecpol,2022-01-01,1.0
Końskie,2022-01-01,1.0
Kozłów,2022-01-01,1.0
Krasocin,2022-01-01,1.0
Kroczyce,2022-01-01,1.0
Lelów,2022-01-01,1.0
Lubochnia,2022-01-01,1.0
Łęki Szlacheckie,2022-01-01,1.0
Łopuszno,2022-01-01,1.0
Magnuszew,2022-01-01,1.0
Masłowice,2022-01-01,1.0
Mniów,2022-01-01,1.0
Mniszków,2022-01-01,1.0
Mogielnica,2022-01-01,1.0
Moskorzew,2022-01-01,
Moszczenica,2022-01-01,1.0
Niegowa,2022-01-01,1.0
Nowe Miasto nad Pilicą,2022-01-01,1.0
Nowosolna,2022-01-01,1.0
Odrzywół,2022-01-01,1.0
Ogrodzieniec,2022-01-01,1.0
Opoczno,2022-01-01,1.0
Paradyż,2022-01-01,0.0
Pilica,2022-01-01,1.0
Piotrków Trybunalski,2022-01-01,1.0
Poświętne,2022-01-01,1.0
Promna,2022-01-01,1.0
Przedbórz,2022-01-01,1.0
Przysucha,2022-01-01,1.0
Radoszyce,2022-01-01,1.0
Radzanów,2022-01-01,0.0
Ręczno,2022-01-01,1.0
Rokiciny,2022-01-01,0.0
Rozprza,2022-01-01,1.0
Ruda Maleniecka,2022-01-01,1.0
Rusinów,2022-01-01,1.0
Rzeczyca,2022-01-01,1.0
Sadkowice,2022-01-01,0.0
Secemin,2022-01-01,1.0
Sławno,2022-01-01,1.0
Słupia,2022-01-01,1.0
Słupia Konecka,2022-01-01,1.0
Smyków,2022-01-01,1.0
Stąporków,2022-01-01,1.0
Stromiec,2022-01-01,1.0
Sulejów,2022-01-01,1.0
Szczekociny,2022-01-01,1.0
Tomaszów Mazowiecki miasto,2022-01-01,1.0
Tomaszów Mazowiecki wiejski,2022-01-01,1.0
Tuszyn,2022-01-01,1.0
Ujazd,2022-01-01,1.0
Warka,2022-01-01,1.0
Wielgomłyny,2022-01-01,1.0
Włodowice,2022-01-01,1.0
Włoszczowa,2022-01-01,1.0
Wola Krzysztoporska,2022-01-01,1.0
Wolbórz,2022-01-01,1.0
Wolbrom,2022-01-01,1.0
Wyśmierzyce,2022-01-01,1.0
Zagnańsk,2022-01-01,1.0
Zawiercie,2022-01-01,1.0
Żarnowiec,2022-01-01,1.0
Żarnów,2022-01-01,1.0
Żytno,2022-01-01,1.0
